substance,block,coder,trip_id,trip_id_inferred,dose_raw,item_id,item_code,level_1,level_2,level_3,occurrence_count,excerpt_idx,excerpt,source_row
psilocybin,01-10,Alessandra,Psilocybe_05,False,,visual_hallucination_extraordinary_entity_alien,Visual hallucination | Extraordinary entity | Alien,Visual hallucination,Extraordinary entity,Alien,1,0,alien-like monstrosities,671
psilocybin,01-10,Alessandra,Psilocybe_05,False,,visual_hallucination_extraordinary_entity_other,Visual hallucination | Extraordinary entity | Other,Visual hallucination,Extraordinary entity,Other,1,0,three-dimensional dream world.,672
psilocybin,01-10,Alessandra,Psilocybe_05,False,,auditory_hallucination_human_relatives_acquaintances,"Auditory hallucination | Human | Relative(s), acquaintance(s)",Auditory hallucination,Human,"Relative(s), acquaintance(s)",1,0,"they would infiltrate auditory hallucinations, even my very fucking thoughts.",677
psilocybin,01-10,Alessandra,Psilocybe_05,False,,nonsensory_hallucination_inorganic_entity,Nonsensory hallucination | Inorganic entity,Nonsensory hallucination,Inorganic entity,,2,0,I felt as though I were in some distant Jungle,730
psilocybin,01-10,Alessandra,Psilocybe_05,False,,nonsensory_hallucination_inorganic_entity,Nonsensory hallucination | Inorganic entity,Nonsensory hallucination,Inorganic entity,,2,1,felt as though I had stumbled upon some cosmic isle free of earthly properties.,730
psilocybin,01-10,Alessandra,Psilocybe_05,False,,nonsensory_hallucination_extraordinary_entity,Nonsensory hallucination | Extraordinary entity,Nonsensory hallucination,Extraordinary entity,,1,0,"I felt as though some sinister, cosmic black hole was slowly pulling away more and more of my ego",731
psilocybin,01-10,Alessandra,Psilocybe_05,False,,modal_status_of_the_hallucination_impossible_event,Modal status of the hallucination | Impossible event,Modal status of the hallucination,Impossible event,,7,0,"had entered a fully realized, three-dimensional dream world...as quivering, mutating undescribable _things_ stared back at me. These alien-like monstrosities had dimensions and proportions that were utterly disturbing",736
psilocybin,01-10,Alessandra,Psilocybe_05,False,,modal_status_of_the_hallucination_impossible_event,Modal status of the hallucination | Impossible event,Modal status of the hallucination,Impossible event,,7,1,"I pictured myself as a small child lost in space, flying deeper and deeper into the regions of the nether.",736
psilocybin,01-10,Alessandra,Psilocybe_05,False,,modal_status_of_the_hallucination_impossible_event,Modal status of the hallucination | Impossible event,Modal status of the hallucination,Impossible event,,7,2,"my nearby desk transform into a black, stone statue of a panther that appeared to be half alive.",736
psilocybin,01-10,Alessandra,Psilocybe_05,False,,modal_status_of_the_hallucination_impossible_event,Modal status of the hallucination | Impossible event,Modal status of the hallucination,Impossible event,,7,3,"Faces, hordes and hordes of faces, cascaded my field of vision like some otherworldly waterfall",736
psilocybin,01-10,Alessandra,Psilocybe_05,False,,modal_status_of_the_hallucination_impossible_event,Modal status of the hallucination | Impossible event,Modal status of the hallucination,Impossible event,,7,4,shimmering outlines of black snakes slithered around me,736
psilocybin,01-10,Alessandra,Psilocybe_05,False,,modal_status_of_the_hallucination_impossible_event,Modal status of the hallucination | Impossible event,Modal status of the hallucination,Impossible event,,7,5,"While viewing a particularly trippy picture,  I could see the sun rising and then setting, rising and then setting in the background of this picture, and every single component seemed to be a breathing, living mass of cosmic sludge.",736
psilocybin,01-10,Alessandra,Psilocybe_05,False,,modal_status_of_the_hallucination_impossible_event,Modal status of the hallucination | Impossible event,Modal status of the hallucination,Impossible event,,7,6,"my hallucinations ceased to be limited to the words and pictures on my screen, and I found myself staring at a beautiful golden sun comprised entirely of geometric figures that appeared to be etched in to the very background of my screen.",736
psilocybin,01-10,Alessandra,Psilocybe_05,False,,dynamics_of_the_hallucination_object_constancy,Dynamics of the hallucination | Object constancy,Dynamics of the hallucination,Object constancy,,2,0,"This pattern went on and on as I started at the pictures, everytime more intense.",738
psilocybin,01-10,Alessandra,Psilocybe_05,False,,dynamics_of_the_hallucination_object_constancy,Dynamics of the hallucination | Object constancy,Dynamics of the hallucination,Object constancy,,2,1,"This slow, back-and-forth hallucinatory property was constant in all manner of visual hallucinations",738
psilocybin,01-10,Alessandra,Psilocybe_05,False,,dynamics_of_the_hallucination_no_object_constancy,Dynamics of the hallucination | No object constancy,Dynamics of the hallucination,No object constancy,,2,0,"within no more than a minute or two (by now it was 11:20PM) the words were mutating wildly. The melting, shimmering movement of the words was most certainly rythmic in nature, and seemed to follow a set pattern.",739
psilocybin,01-10,Alessandra,Psilocybe_05,False,,dynamics_of_the_hallucination_no_object_constancy,Dynamics of the hallucination | No object constancy,Dynamics of the hallucination,No object constancy,,2,1,"I could see the sun rising and then setting, rising and then setting in the background of this picture.",739
psilocybin,01-10,Alessandra,Psilocybe_05,False,,enhanced_mental_imagery,Enhanced mental imagery,Enhanced mental imagery,,,4,0,and in my state of heightened imagination,752
psilocybin,01-10,Alessandra,Psilocybe_05,False,,enhanced_mental_imagery,Enhanced mental imagery,Enhanced mental imagery,,,4,1,I was completely overcome with hallucinations.,752
psilocybin,01-10,Alessandra,Psilocybe_05,False,,enhanced_mental_imagery,Enhanced mental imagery,Enhanced mental imagery,,,4,2,"shimmering outlines of black snakes slithered around me. Out of the corner of my eye, I witnissed my nearby desk transform into a black, stone statue of a panther...Faces, hordes and hordes of faces, cascaded my field of vision like some otherworldly waterfall",752
psilocybin,01-10,Alessandra,Psilocybe_05,False,,enhanced_mental_imagery,Enhanced mental imagery,Enhanced mental imagery,,,4,3,the hallucinations got severely more intense than before.,752
psilocybin,01-10,Alessandra,Psilocybe_05,False,,sense_of_reality_lucid,Sense of reality | Lucid,Sense of reality,Lucid,,5,0,"but my ego was still connected to me (albeit in a fragmented fashion), and this alone served to relax me",754
psilocybin,01-10,Alessandra,Psilocybe_05,False,,sense_of_reality_lucid,Sense of reality | Lucid,Sense of reality,Lucid,,5,1,"At this point I tried to put the mental clarity of the mushroom high to good use, and essentially tried to kill my panic with rational thoughts. 'Why are you scared, why? Enjoy this, its not harmful, you're in no harm, enjoy it! ...fascinating how your mind is generating all of this! Don't be afraid!'",754
psilocybin,01-10,Alessandra,Psilocybe_05,False,,sense_of_reality_lucid,Sense of reality | Lucid,Sense of reality,Lucid,,5,2,everything seemed crystal clear; I was still very much in control of my physical actions and had a great deal of restraint and discretion.,754
psilocybin,01-10,Alessandra,Psilocybe_05,False,,sense_of_reality_lucid,Sense of reality | Lucid,Sense of reality,Lucid,,5,3,was finally beginning to regain contact with my ego,754
psilocybin,01-10,Alessandra,Psilocybe_05,False,,sense_of_reality_lucid,Sense of reality | Lucid,Sense of reality,Lucid,,5,4,"I found myself lying on my bed, almost completely re-attached to my ego",754
psilocybin,01-10,Alessandra,Psilocybe_05,False,,sense_of_reality_delusional,Sense of reality | Delusional,Sense of reality,Delusional,,1,0,"My mind felt as though it was failing, as though it was viewing that which it was not equipped to handle or comprehend, and I just lay there, shivering, convusling and completely gone from this world.",755
psilocybin,01-10,Alessandra,Psilocybe_05,False,,amnesia,Amnesia,Amnesia,,,3,0,"My sense of time was completely devastated; I clearly remember struggling to remember the properties of 'time' and the consequences involved with its passing, but all I could see were four seemingly inconsequential, random numbers glaring at me.",760
psilocybin,01-10,Alessandra,Psilocybe_05,False,,amnesia,Amnesia,Amnesia,,,3,1,"The next few hours are somewhat hazy in my mind, but I faintly recall a very gradual lessening of effects",760
psilocybin,01-10,Alessandra,Psilocybe_05,False,,amnesia,Amnesia,Amnesia,,,3,2,"I still don't know if I slept or not between my euphoria and this next period, and will never know.",760
psilocybin,01-10,Alessandra,Psilocybe_05,False,,domain-specific_violation_biological_projection,Domain-specific violation | Biological projection,Domain-specific violation,Biological projection,,1,0,and every single component seemed to be a breathing,762
psilocybin,01-10,Alessandra,Psilocybe_05,False,,domain-specific_violation_psychological_projection,Domain-specific violation | Psychological projection,Domain-specific violation,Psychological projection,,4,0,The hallucinations were most decidely Indian in nature.,763
psilocybin,01-10,Alessandra,Psilocybe_05,False,,domain-specific_violation_psychological_projection,Domain-specific violation | Psychological projection,Domain-specific violation,Psychological projection,,4,1,their sinister smiles,763
psilocybin,01-10,Alessandra,Psilocybe_05,False,,domain-specific_violation_psychological_projection,Domain-specific violation | Psychological projection,Domain-specific violation,Psychological projection,,4,2,some unnamed third party was controlling the freakshow kaliedoscope that had become my thoughts.,763
psilocybin,01-10,Alessandra,Psilocybe_05,False,,domain-specific_violation_psychological_projection,Domain-specific violation | Psychological projection,Domain-specific violation,Psychological projection,,4,3,mutating undescribable _things_ stared back at me.,763
psilocybin,01-10,Alessandra,Psilocybe_05,False,,emotion_positive_emotion,Emotion | Positive emotion,Emotion,Positive emotion,,4,0,and felt sheer excitement..I had scarce time to enjoy this effect,765
psilocybin,01-10,Alessandra,Psilocybe_05,False,,emotion_positive_emotion,Emotion | Positive emotion,Emotion,Positive emotion,,4,1,I managed to remain relatively calm,765
psilocybin,01-10,Alessandra,Psilocybe_05,False,,emotion_positive_emotion,Emotion | Positive emotion,Emotion,Positive emotion,,4,2,"It was the sort of sheer, unadulterated bliss poets only dream experiencing. It was a happiness free of reason, free of origin, free of logic, free of limitations, free of time itself...I couldn't stop smiling..It was the strongest sense of fulfillment and perfection..",765
psilocybin,01-10,Alessandra,Psilocybe_05,False,,emotion_positive_emotion,Emotion | Positive emotion,Emotion,Positive emotion,,4,3,"I don't think I've ever felt so comfortable and happy in total darkness as I did in those few minutes, and I'll never forget how strong and confident I felt.",765
psilocybin,01-10,Alessandra,Psilocybe_05,False,,emotion_negative_emotion,Emotion | Negative emotion,Emotion,Negative emotion,,10,0,"I felt growing anxiety within me, and the very fact that I was anxious served to frighten me even more. I was going up ridiculously fast",766
psilocybin,01-10,Alessandra,Psilocybe_05,False,,emotion_negative_emotion,Emotion | Negative emotion,Emotion,Negative emotion,,10,1,All of this was simply too much for me to stomach,766
psilocybin,01-10,Alessandra,Psilocybe_05,False,,emotion_negative_emotion,Emotion | Negative emotion,Emotion,Negative emotion,,10,2,what finally ended up freaking me out was the idea of my parents or brother barging into my room,766
psilocybin,01-10,Alessandra,Psilocybe_05,False,,emotion_negative_emotion,Emotion | Negative emotion,Emotion,Negative emotion,,10,3,"Alone in the darkness, convulsing wildly from the energy my body was overflowing with, I was completely overcome with hallucinations.",766
psilocybin,01-10,Alessandra,Psilocybe_05,False,,emotion_negative_emotion,Emotion | Negative emotion,Emotion,Negative emotion,,10,4,each of them tormenting me with their sinister smiles and cartoonish expressions.,766
